CustomerFirstName|CustomerLastName|StreetAddress|PurchaseID|PurchaseDate|PurchaseAmount
Vale|Bodega|35 Fisk Alley|897|10/31/2020|28638
Vale|Bodega|35 Fisk Alley|885|10/19/2020|27740
Vale|Bodega|35 Fisk Alley|883|06-07-2020|24349
Vale|Bodega|35 Fisk Alley|804|01-12-2020|25413
Vale|Bodega|35 Fisk Alley|782|07-09-2020|28397
Vale|Bodega|35 Fisk Alley|778|01-11-2020|29972
Vale|Bodega|35 Fisk Alley|759|06-12-2020|29019
Vale|Bodega|35 Fisk Alley|752|03-05-2020|20509
Vale|Bodega|35 Fisk Alley|682|5/13/2020|26974
Vale|Bodega|35 Fisk Alley|632|4/27/2020|20638
Vale|Bodega|35 Fisk Alley|629|8/17/2020|21170
Vale|Bodega|35 Fisk Alley|622|4/14/2020|28901
Vale|Bodega|35 Fisk Alley|590|07-05-2020|20468
Vale|Bodega|35 Fisk Alley|577|5/23/2020|21341
Vale|Bodega|35 Fisk Alley|575|1/31/2020|28770
Vale|Bodega|35 Fisk Alley|543|05-07-2020|27109
Vale|Bodega|35 Fisk Alley|526|11-04-2020|23441
Vale|Bodega|35 Fisk Alley|523|12-12-2019|29502
Vale|Bodega|35 Fisk Alley|505|01-02-2020|23008
Vale|Bodega|35 Fisk Alley|496|11/29/2019|91
Vale|Bodega|35 Fisk Alley|454|4/21/2020|20606
Vale|Bodega|35 Fisk Alley|402|1/14/2020|28405
Vale|Bodega|35 Fisk Alley|369|9/16/2020|24144
Vale|Bodega|35 Fisk Alley|318|12/14/2019|26975
Vale|Bodega|35 Fisk Alley|288|2/20/2020|20524
Vale|Bodega|35 Fisk Alley|284|04-04-2020|21818
Vale|Bodega|35 Fisk Alley|277|1/15/2020|27126
Vale|Bodega|35 Fisk Alley|255|6/19/2020|22788
Vale|Bodega|35 Fisk Alley|239|5/29/2020|27971
Vale|Bodega|35 Fisk Alley|238|05-07-2020|26425
Vale|Bodega|35 Fisk Alley|178|12-08-2019|20972
Vale|Bodega|35 Fisk Alley|163|12-10-2019|24831
Vale|Bodega|35 Fisk Alley|156|5/29/2020|20711
Vale|Bodega|35 Fisk Alley|119|4/27/2020|25526
Vale|Bodega|35 Fisk Alley|101|7/30/2020|23755
Vale|Bodega|35 Fisk Alley|95|12-04-2019|26677
Vale|Bodega|35 Fisk Alley|87|01-03-2020|21014
Shelton|Reddings|78147 Hayes Park|994|05-06-2020|21006
Shelton|Reddings|78147 Hayes Park|977|6/26/2020|20266
Shelton|Reddings|78147 Hayes Park|946|05-06-2020|29962
Shelton|Reddings|78147 Hayes Park|928|12-12-2019|21966
Shelton|Reddings|78147 Hayes Park|918|02-10-2020|24730
Shelton|Reddings|78147 Hayes Park|886|11-08-2020|23594
Shelton|Reddings|78147 Hayes Park|854|5/15/2020|22452
Shelton|Reddings|78147 Hayes Park|830|1/30/2020|23097
Shelton|Reddings|78147 Hayes Park|825|07-03-2020|29688
Shelton|Reddings|78147 Hayes Park|783|01-10-2020|29625
Shelton|Reddings|78147 Hayes Park|764|4/16/2020|28516
Shelton|Reddings|78147 Hayes Park|761|12/23/2019|29914
Shelton|Reddings|78147 Hayes Park|756|07-08-2020|27752
Shelton|Reddings|78147 Hayes Park|704|1/30/2020|26001
Shelton|Reddings|78147 Hayes Park|562|3/18/2020|29334
Shelton|Reddings|78147 Hayes Park|499|04-10-2020|26666
Shelton|Reddings|78147 Hayes Park|485|11/28/2019|21605
Shelton|Reddings|78147 Hayes Park|458|12-09-2019|20152
Shelton|Reddings|78147 Hayes Park|432|06-08-2020|23872
Shelton|Reddings|78147 Hayes Park|358|2/17/2020|29936
Shelton|Reddings|78147 Hayes Park|330|9/17/2020|24654
Shelton|Reddings|78147 Hayes Park|319|10-06-2020|26921
Shelton|Reddings|78147 Hayes Park|278|12/22/2019|24971
Shelton|Reddings|78147 Hayes Park|257|09-02-2020|23828
Shelton|Reddings|78147 Hayes Park|223|5/20/2020|26289
Shelton|Reddings|78147 Hayes Park|220|3/16/2020|20970
Shelton|Reddings|78147 Hayes Park|199|03-06-2020|20701
Shelton|Reddings|78147 Hayes Park|118|7/29/2020|27019
Shelton|Reddings|78147 Hayes Park|117|6/17/2020|27003
Shelton|Reddings|78147 Hayes Park|52|2/25/2020|28887
Shelton|Reddings|78147 Hayes Park|49|2/21/2020|24337
Shelton|Reddings|78147 Hayes Park|30|10/28/2020|29339
Shelton|Reddings|78147 Hayes Park|6|01-02-2020|27609
Shelton|Reddings|78147 Hayes Park|2|10/14/2020|29528
Robert|Stout|6340 Chive Park|980|11-03-2020|22255
Robert|Stout|6340 Chive Park|973|3/18/2020|25917
Robert|Stout|6340 Chive Park|951|4/24/2020|22515
Robert|Stout|6340 Chive Park|900|4/21/2020|26088
Robert|Stout|6340 Chive Park|884|05-01-2020|20152
Robert|Stout|6340 Chive Park|840|3/24/2020|23986
Robert|Stout|6340 Chive Park|796|4/20/2020|25864
Robert|Stout|6340 Chive Park|786|06-02-2020|29696
Robert|Stout|6340 Chive Park|770|12/29/2019|28876
Robert|Stout|6340 Chive Park|739|01-12-2020|23492
Robert|Stout|6340 Chive Park|725|04-08-2020|21502
Robert|Stout|6340 Chive Park|714|1/29/2020|24038
Robert|Stout|6340 Chive Park|708|06-02-2020|23052
Robert|Stout|6340 Chive Park|673|07-08-2020|25631
Robert|Stout|6340 Chive Park|654|5/19/2020|21083
Robert|Stout|6340 Chive Park|649|12/18/2019|21885
Robert|Stout|6340 Chive Park|621|12/18/2019|29045
Robert|Stout|6340 Chive Park|582|03-03-2020|23361
Robert|Stout|6340 Chive Park|532|08-02-2020|26863
Robert|Stout|6340 Chive Park|471|11-02-2020|27345
Robert|Stout|6340 Chive Park|468|5/14/2020|24628
Robert|Stout|6340 Chive Park|456|03-08-2020|169
Robert|Stout|6340 Chive Park|444|9/19/2020|27564
Robert|Stout|6340 Chive Park|428|1/15/2020|21955
Robert|Stout|6340 Chive Park|407|05-11-2020|20143
Robert|Stout|6340 Chive Park|302|8/17/2020|21780
Robert|Stout|6340 Chive Park|283|03-04-2020|22469
Robert|Stout|6340 Chive Park|197|3/28/2020|20610
Robert|Stout|6340 Chive Park|195|04-04-2020|27396
Robert|Stout|6340 Chive Park|188|5/28/2020|22615
Robert|Stout|6340 Chive Park|164|10-12-2020|23583
Robert|Stout|6340 Chive Park|111|12/31/2019|22537
Robert|Stout|6340 Chive Park|75|8/23/2020|24106
Robert|Stout|6340 Chive Park|37|10/20/2020|28732
Robert|Stout|6340 Chive Park|32|02-04-2020|23459
Rube|Moralee|29 Spenser Hill|975|02-08-2020|23201
Rube|Moralee|29 Spenser Hill|908|4/22/2020|23925
Rube|Moralee|29 Spenser Hill|791|12-01-2019|24781
Rube|Moralee|29 Spenser Hill|718|2/22/2020|22582
Rube|Moralee|29 Spenser Hill|712|09-07-2020|25633
Rube|Moralee|29 Spenser Hill|670|05-09-2020|26984
Rube|Moralee|29 Spenser Hill|631|09-01-2020|20290
Rube|Moralee|29 Spenser Hill|593|11/24/2019|26381
Rube|Moralee|29 Spenser Hill|531|3/29/2020|28207
Rube|Moralee|29 Spenser Hill|518|2/27/2020|28708
Rube|Moralee|29 Spenser Hill|510|9/15/2020|25006
Rube|Moralee|29 Spenser Hill|441|6/20/2020|27544
Rube|Moralee|29 Spenser Hill|423|8/31/2020|24975
Rube|Moralee|29 Spenser Hill|351|08-07-2020|23962
Rube|Moralee|29 Spenser Hill|345|01-11-2020|20471
Rube|Moralee|29 Spenser Hill|333|3/28/2020|26066
Rube|Moralee|29 Spenser Hill|300|11/16/2019|29947
Rube|Moralee|29 Spenser Hill|294|4/17/2020|21608
Rube|Moralee|29 Spenser Hill|274|6/24/2020|23302
Rube|Moralee|29 Spenser Hill|222|7/18/2020|29741
Rube|Moralee|29 Spenser Hill|216|04-10-2020|21771
Rube|Moralee|29 Spenser Hill|204|06-06-2020|20446
Rube|Moralee|29 Spenser Hill|171|7/23/2020|24134
Rube|Moralee|29 Spenser Hill|167|06-01-2020|27299
Rube|Moralee|29 Spenser Hill|128|04-10-2020|27379
Rube|Moralee|29 Spenser Hill|116|11/16/2019|24412
Rube|Moralee|29 Spenser Hill|90|09-07-2020|29272
Rube|Moralee|29 Spenser Hill|79|10-11-2020|23786
Rube|Moralee|29 Spenser Hill|73|06-05-2020|27045
Rube|Moralee|29 Spenser Hill|66|3/26/2020|26336
Rube|Moralee|29 Spenser Hill|10|11-09-2020|29969
Paddy|Scamwell|807 Maywood Place|992|8/19/2020|25631
Paddy|Scamwell|807 Maywood Place|981|10/27/2020|29161
Paddy|Scamwell|807 Maywood Place|868|8/27/2020|25837
Paddy|Scamwell|807 Maywood Place|857|1/14/2020|27783
Paddy|Scamwell|807 Maywood Place|852|03-08-2020|29112
Paddy|Scamwell|807 Maywood Place|842|9/15/2020|22201
Paddy|Scamwell|807 Maywood Place|838|3/23/2020|22236
Paddy|Scamwell|807 Maywood Place|833|10/14/2020|28784
Paddy|Scamwell|807 Maywood Place|818|06-07-2020|22692
Paddy|Scamwell|807 Maywood Place|793|02-06-2020|26678
Paddy|Scamwell|807 Maywood Place|787|1/21/2020|26098
Paddy|Scamwell|807 Maywood Place|750|11-08-2020|23224
Paddy|Scamwell|807 Maywood Place|713|8/29/2020|25623
Paddy|Scamwell|807 Maywood Place|710|9/19/2020|24095
Paddy|Scamwell|807 Maywood Place|691|07-01-2020|20674
Paddy|Scamwell|807 Maywood Place|625|4/22/2020|28090
Paddy|Scamwell|807 Maywood Place|617|5/13/2020|20297
Paddy|Scamwell|807 Maywood Place|573|3/25/2020|23944
Paddy|Scamwell|807 Maywood Place|565|2/21/2020|26788
Paddy|Scamwell|807 Maywood Place|551|12-06-2019|22242
Paddy|Scamwell|807 Maywood Place|502|12/16/2019|20230
Paddy|Scamwell|807 Maywood Place|475|5/20/2020|22426
Paddy|Scamwell|807 Maywood Place|472|04-03-2020|21706
Paddy|Scamwell|807 Maywood Place|467|11/28/2019|26512
Paddy|Scamwell|807 Maywood Place|449|9/23/2020|27428
Paddy|Scamwell|807 Maywood Place|389|3/20/2020|24256
Paddy|Scamwell|807 Maywood Place|377|09-03-2020|25229
Paddy|Scamwell|807 Maywood Place|344|4/26/2020|26182
Paddy|Scamwell|807 Maywood Place|335|05-10-2020|23565
Paddy|Scamwell|807 Maywood Place|296|08-04-2020|26062
Paddy|Scamwell|807 Maywood Place|285|6/20/2020|27660
Paddy|Scamwell|807 Maywood Place|264|02-10-2020|27701
Paddy|Scamwell|807 Maywood Place|263|10-02-2020|20126
Paddy|Scamwell|807 Maywood Place|248|5/26/2020|22868
Paddy|Scamwell|807 Maywood Place|207|11-11-2020|26859
Paddy|Scamwell|807 Maywood Place|205|03-10-2020|22519
Paddy|Scamwell|807 Maywood Place|150|5/17/2020|21309
Paddy|Scamwell|807 Maywood Place|132|04-07-2020|26059
Paddy|Scamwell|807 Maywood Place|93|6/18/2020|20175
Paddy|Scamwell|807 Maywood Place|58|12/16/2019|21222
Paddy|Scamwell|807 Maywood Place|41|08-11-2020|29290
Paddy|Scamwell|807 Maywood Place|17|10-12-2020|26784
Franklin|Skouling|65288 Anniversary Street|949|08-07-2020|24976
Franklin|Skouling|65288 Anniversary Street|860|3/15/2020|23665
Franklin|Skouling|65288 Anniversary Street|853|2/27/2020|27886
Franklin|Skouling|65288 Anniversary Street|831|6/16/2020|24391
Franklin|Skouling|65288 Anniversary Street|822|11/19/2019|28361
Franklin|Skouling|65288 Anniversary Street|819|01-01-2020|24872
Franklin|Skouling|65288 Anniversary Street|758|04-10-2020|27185
Franklin|Skouling|65288 Anniversary Street|696|5/19/2020|25483
Franklin|Skouling|65288 Anniversary Street|665|8/24/2020|28739
Franklin|Skouling|65288 Anniversary Street|660|3/19/2020|23098
Franklin|Skouling|65288 Anniversary Street|641|4/15/2020|24143
Franklin|Skouling|65288 Anniversary Street|560|5/15/2020|25375
Franklin|Skouling|65288 Anniversary Street|534|01-02-2020|24436
Franklin|Skouling|65288 Anniversary Street|527|1/24/2020|25520
Franklin|Skouling|65288 Anniversary Street|519|12/19/2019|26525
Franklin|Skouling|65288 Anniversary Street|435|1/19/2020|20509
Franklin|Skouling|65288 Anniversary Street|380|3/24/2020|25769
Franklin|Skouling|65288 Anniversary Street|245|7/30/2020|24056
Franklin|Skouling|65288 Anniversary Street|193|11-08-2020|25125
Franklin|Skouling|65288 Anniversary Street|174|11-01-2020|20748
Franklin|Skouling|65288 Anniversary Street|151|5/20/2020|24297
Franklin|Skouling|65288 Anniversary Street|23|7/21/2020|26424
Franklin|Skouling|65288 Anniversary Street|9|9/14/2020|26720
Nevins|Taplin|2378 Corben Hill|978|12/19/2019|23396
Nevins|Taplin|2378 Corben Hill|971|08-02-2020|23524
Nevins|Taplin|2378 Corben Hill|969|2/26/2020|22143
Nevins|Taplin|2378 Corben Hill|966|11-05-2020|25896
Nevins|Taplin|2378 Corben Hill|942|11-06-2020|27953
Nevins|Taplin|2378 Corben Hill|929|06-09-2020|25350
Nevins|Taplin|2378 Corben Hill|921|03-03-2020|27195
Nevins|Taplin|2378 Corben Hill|855|03-01-2020|22454
Nevins|Taplin|2378 Corben Hill|766|4/15/2020|28291
Nevins|Taplin|2378 Corben Hill|735|8/13/2020|22011
Nevins|Taplin|2378 Corben Hill|716|9/21/2020|22329
Nevins|Taplin|2378 Corben Hill|701|10/25/2020|25620
Nevins|Taplin|2378 Corben Hill|693|09-03-2020|24987
Nevins|Taplin|2378 Corben Hill|662|5/31/2020|22300
Nevins|Taplin|2378 Corben Hill|657|11/14/2020|23320
Nevins|Taplin|2378 Corben Hill|513|05-04-2020|21264
Nevins|Taplin|2378 Corben Hill|509|03-11-2020|22891
Nevins|Taplin|2378 Corben Hill|500|1/29/2020|21868
Nevins|Taplin|2378 Corben Hill|492|3/25/2020|28465
Nevins|Taplin|2378 Corben Hill|466|03-06-2020|29615
Nevins|Taplin|2378 Corben Hill|459|5/19/2020|23492
Nevins|Taplin|2378 Corben Hill|430|5/22/2020|21966
Nevins|Taplin|2378 Corben Hill|395|11/22/2019|23199
Nevins|Taplin|2378 Corben Hill|387|01-08-2020|27454
Nevins|Taplin|2378 Corben Hill|383|10/17/2020|20449
Nevins|Taplin|2378 Corben Hill|375|4/13/2020|22666
Nevins|Taplin|2378 Corben Hill|373|02-11-2020|27405
Nevins|Taplin|2378 Corben Hill|332|10/30/2020|20857
Nevins|Taplin|2378 Corben Hill|308|07-01-2020|20356
Nevins|Taplin|2378 Corben Hill|287|9/14/2020|27398
Nevins|Taplin|2378 Corben Hill|198|07-11-2020|29390
Nevins|Taplin|2378 Corben Hill|154|6/24/2020|27159
Nevins|Taplin|2378 Corben Hill|149|01-08-2020|25006
Nevins|Taplin|2378 Corben Hill|105|8/22/2020|24110
Nevins|Taplin|2378 Corben Hill|100|06-01-2020|25443
Nevins|Taplin|2378 Corben Hill|97|4/30/2020|29810
Nevins|Taplin|2378 Corben Hill|59|4/22/2020|23954
Any|Rowen|466 Delladonna Pass|965|03-02-2020|20294
Any|Rowen|466 Delladonna Pass|959|12/14/2019|23370
Any|Rowen|466 Delladonna Pass|935|12/20/2019|27995
Any|Rowen|466 Delladonna Pass|881|2/27/2020|29373
Any|Rowen|466 Delladonna Pass|864|4/16/2020|26289
Any|Rowen|466 Delladonna Pass|861|11/27/2019|21380
Any|Rowen|466 Delladonna Pass|828|5/27/2020|22030
Any|Rowen|466 Delladonna Pass|711|05-11-2020|24347
Any|Rowen|466 Delladonna Pass|706|6/24/2020|25616
Any|Rowen|466 Delladonna Pass|686|4/18/2020|22957
Any|Rowen|466 Delladonna Pass|661|03-02-2020|27970
Any|Rowen|466 Delladonna Pass|653|10/13/2020|28528
Any|Rowen|466 Delladonna Pass|634|9/29/2020|24628
Any|Rowen|466 Delladonna Pass|595|12-11-2019|22010
Any|Rowen|466 Delladonna Pass|566|7/15/2020|26239
Any|Rowen|466 Delladonna Pass|540|3/19/2020|22929
Any|Rowen|466 Delladonna Pass|529|11/30/2019|21088
Any|Rowen|466 Delladonna Pass|465|5/30/2020|29096
Any|Rowen|466 Delladonna Pass|445|07-10-2020|29173
Any|Rowen|466 Delladonna Pass|443|1/21/2020|27632
Any|Rowen|466 Delladonna Pass|366|6/14/2020|27251
Any|Rowen|466 Delladonna Pass|356|02-10-2020|25356
Any|Rowen|466 Delladonna Pass|305|12/20/2019|22026
Any|Rowen|466 Delladonna Pass|262|06-08-2020|24237
Any|Rowen|466 Delladonna Pass|229|7/19/2020|23615
Any|Rowen|466 Delladonna Pass|159|5/18/2020|24721
Any|Rowen|466 Delladonna Pass|141|2/19/2020|27951
Any|Rowen|466 Delladonna Pass|135|9/20/2020|24564
Any|Rowen|466 Delladonna Pass|40|9/17/2020|27624
Any|Rowen|466 Delladonna Pass|26|08-01-2020|26488
Marius|Warbys|59 Redwing Avenue|945|6/25/2020|21721
Marius|Warbys|59 Redwing Avenue|858|4/27/2020|20295
Marius|Warbys|59 Redwing Avenue|827|12/19/2019|22191
Marius|Warbys|59 Redwing Avenue|801|1/31/2020|23214
Marius|Warbys|59 Redwing Avenue|780|10-11-2020|27877
Marius|Warbys|59 Redwing Avenue|727|03-05-2020|23433
Marius|Warbys|59 Redwing Avenue|639|12/14/2019|27744
Marius|Warbys|59 Redwing Avenue|623|6/29/2020|26529
Marius|Warbys|59 Redwing Avenue|583|09-05-2020|22516
Marius|Warbys|59 Redwing Avenue|579|10-08-2020|27329
Marius|Warbys|59 Redwing Avenue|555|9/28/2020|22656
Marius|Warbys|59 Redwing Avenue|553|08-05-2020|22465
Marius|Warbys|59 Redwing Avenue|497|10/18/2020|22491
Marius|Warbys|59 Redwing Avenue|484|7/15/2020|28901
Marius|Warbys|59 Redwing Avenue|457|11/15/2020|22106
Marius|Warbys|59 Redwing Avenue|381|12/20/2019|23706
Marius|Warbys|59 Redwing Avenue|361|02-07-2020|24427
Marius|Warbys|59 Redwing Avenue|261|02-09-2020|28221
Marius|Warbys|59 Redwing Avenue|184|3/17/2020|29427
Marius|Warbys|59 Redwing Avenue|138|11-10-2020|25238
Marius|Warbys|59 Redwing Avenue|82|08-04-2020|23108
Marius|Warbys|59 Redwing Avenue|65|06-06-2020|29876
Marius|Warbys|59 Redwing Avenue|18|02-01-2020|25303
Marius|Warbys|59 Redwing Avenue|4|10/15/2020|24043
Had|Maffioletti|19 Dryden Hill|988|12/21/2019|27698
Had|Maffioletti|19 Dryden Hill|970|12/14/2019|23166
Had|Maffioletti|19 Dryden Hill|962|2/15/2020|27173
Had|Maffioletti|19 Dryden Hill|958|7/28/2020|28658
Had|Maffioletti|19 Dryden Hill|954|3/13/2020|24502
Had|Maffioletti|19 Dryden Hill|927|2/25/2020|25189
Had|Maffioletti|19 Dryden Hill|910|12-01-2019|26223
Had|Maffioletti|19 Dryden Hill|887|11/16/2019|20090
Had|Maffioletti|19 Dryden Hill|880|4/23/2020|24830
Had|Maffioletti|19 Dryden Hill|871|9/22/2020|29155
Had|Maffioletti|19 Dryden Hill|836|02-06-2020|26988
Had|Maffioletti|19 Dryden Hill|813|09-12-2020|25249
Had|Maffioletti|19 Dryden Hill|757|03-02-2020|21877
Had|Maffioletti|19 Dryden Hill|715|04-11-2020|21593
Had|Maffioletti|19 Dryden Hill|690|03-06-2020|23909
Had|Maffioletti|19 Dryden Hill|681|4/21/2020|29832
Had|Maffioletti|19 Dryden Hill|672|6/15/2020|22405
Had|Maffioletti|19 Dryden Hill|638|1/21/2020|21728
Had|Maffioletti|19 Dryden Hill|630|2/22/2020|27414
Had|Maffioletti|19 Dryden Hill|600|10/30/2020|24881
Had|Maffioletti|19 Dryden Hill|592|7/16/2020|25148
Had|Maffioletti|19 Dryden Hill|503|11-04-2020|24319
Had|Maffioletti|19 Dryden Hill|490|10-03-2020|20691
Had|Maffioletti|19 Dryden Hill|489|5/20/2020|27982
Had|Maffioletti|19 Dryden Hill|453|01-08-2020|23276
Had|Maffioletti|19 Dryden Hill|416|9/24/2020|20450
Had|Maffioletti|19 Dryden Hill|393|8/19/2020|51
Had|Maffioletti|19 Dryden Hill|374|6/28/2020|28501
Had|Maffioletti|19 Dryden Hill|364|02-10-2020|20932
Had|Maffioletti|19 Dryden Hill|355|12/29/2019|24596
Had|Maffioletti|19 Dryden Hill|352|06-03-2020|28923
Had|Maffioletti|19 Dryden Hill|346|12/14/2019|26768
Had|Maffioletti|19 Dryden Hill|325|09-09-2020|21802
Had|Maffioletti|19 Dryden Hill|324|12/25/2019|27448
Had|Maffioletti|19 Dryden Hill|320|7/23/2020|21882
Had|Maffioletti|19 Dryden Hill|310|06-02-2020|22734
Had|Maffioletti|19 Dryden Hill|291|1/28/2020|20873
Had|Maffioletti|19 Dryden Hill|271|4/17/2020|23714
Had|Maffioletti|19 Dryden Hill|225|6/20/2020|29786
Had|Maffioletti|19 Dryden Hill|183|12/22/2019|25564
Had|Maffioletti|19 Dryden Hill|80|5/30/2020|21797
Had|Maffioletti|19 Dryden Hill|50|8/30/2020|26780
Noam|Deelay|9 Browning Court|997|5/28/2020|25255
Noam|Deelay|9 Browning Court|990|10/15/2020|22593
Noam|Deelay|9 Browning Court|957|09-02-2020|27579
Noam|Deelay|9 Browning Court|912|03-10-2020|22748
Noam|Deelay|9 Browning Court|882|2/13/2020|25801
Noam|Deelay|9 Browning Court|839|11-05-2020|29860
Noam|Deelay|9 Browning Court|837|01-11-2020|29331
Noam|Deelay|9 Browning Court|650|06-04-2020|27268
Noam|Deelay|9 Browning Court|584|8/30/2020|20205
Noam|Deelay|9 Browning Court|576|12/26/2019|28074
Noam|Deelay|9 Browning Court|571|11/29/2019|23858
Noam|Deelay|9 Browning Court|564|9/21/2020|21602
Noam|Deelay|9 Browning Court|552|1/18/2020|29015
Noam|Deelay|9 Browning Court|508|10-06-2020|22703
Noam|Deelay|9 Browning Court|498|8/30/2020|20201
Noam|Deelay|9 Browning Court|494|9/17/2020|22941
Noam|Deelay|9 Browning Court|451|5/22/2020|21048
Noam|Deelay|9 Browning Court|390|11/20/2019|27335
Noam|Deelay|9 Browning Court|353|12/23/2019|23828
Noam|Deelay|9 Browning Court|343|4/16/2020|22237
Noam|Deelay|9 Browning Court|336|10/28/2020|22166
Noam|Deelay|9 Browning Court|252|7/17/2020|20439
Noam|Deelay|9 Browning Court|192|5/16/2020|23897
Noam|Deelay|9 Browning Court|186|06-09-2020|28677
Noam|Deelay|9 Browning Court|173|06-02-2020|25852
Noam|Deelay|9 Browning Court|120|2/17/2020|20686
Noam|Deelay|9 Browning Court|68|07-04-2020|29543
Noam|Deelay|9 Browning Court|34|9/18/2020|23077
Noam|Deelay|9 Browning Court|21|4/21/2020|20117
Lindy|Hackey|9885 1st Lane|972|1/23/2020|21559
Lindy|Hackey|9885 1st Lane|960|9/17/2020|27986
Lindy|Hackey|9885 1st Lane|879|12/26/2019|20214
Lindy|Hackey|9885 1st Lane|867|04-08-2020|22347
Lindy|Hackey|9885 1st Lane|767|11/28/2019|21465
Lindy|Hackey|9885 1st Lane|729|04-01-2020|24546
Lindy|Hackey|9885 1st Lane|627|4/14/2020|26428
Lindy|Hackey|9885 1st Lane|626|4/27/2020|27363
Lindy|Hackey|9885 1st Lane|624|3/20/2020|24882
Lindy|Hackey|9885 1st Lane|614|7/16/2020|21477
Lindy|Hackey|9885 1st Lane|581|10-02-2020|24401
Lindy|Hackey|9885 1st Lane|559|10-02-2020|25100
Lindy|Hackey|9885 1st Lane|556|11/15/2020|20830
Lindy|Hackey|9885 1st Lane|487|03-07-2020|24937
Lindy|Hackey|9885 1st Lane|400|03-06-2020|27517
Lindy|Hackey|9885 1st Lane|394|3/21/2020|24041
Lindy|Hackey|9885 1st Lane|266|7/14/2020|25310
Lindy|Hackey|9885 1st Lane|244|2/14/2020|25196
Lindy|Hackey|9885 1st Lane|212|08-01-2020|26621
Lindy|Hackey|9885 1st Lane|182|11-02-2020|27136
Lindy|Hackey|9885 1st Lane|170|02-02-2020|20821
Lindy|Hackey|9885 1st Lane|165|3/24/2020|24388
Lindy|Hackey|9885 1st Lane|91|12/20/2019|21107
Lindy|Hackey|9885 1st Lane|55|3/20/2020|26980
Lindy|Hackey|9885 1st Lane|43|12/14/2019|25996
Sylvan|Espinel|0 Bellgrove Circle|998|11/23/2019|27846
Sylvan|Espinel|0 Bellgrove Circle|934|03-11-2020|27669
Sylvan|Espinel|0 Bellgrove Circle|923|1/25/2020|28888
Sylvan|Espinel|0 Bellgrove Circle|916|05-03-2020|20608
Sylvan|Espinel|0 Bellgrove Circle|911|2/21/2020|20010
Sylvan|Espinel|0 Bellgrove Circle|903|01-04-2020|24453
Sylvan|Espinel|0 Bellgrove Circle|890|08-11-2020|22349
Sylvan|Espinel|0 Bellgrove Circle|888|06-11-2020|25382
Sylvan|Espinel|0 Bellgrove Circle|810|02-10-2020|25963
Sylvan|Espinel|0 Bellgrove Circle|805|4/18/2020|22055
Sylvan|Espinel|0 Bellgrove Circle|769|7/23/2020|28803
Sylvan|Espinel|0 Bellgrove Circle|568|5/20/2020|26601
Sylvan|Espinel|0 Bellgrove Circle|549|04-11-2020|24367
Sylvan|Espinel|0 Bellgrove Circle|537|3/31/2020|29058
Sylvan|Espinel|0 Bellgrove Circle|524|10-02-2020|20945
Sylvan|Espinel|0 Bellgrove Circle|486|11/22/2019|25272
Sylvan|Espinel|0 Bellgrove Circle|437|3/16/2020|24284
Sylvan|Espinel|0 Bellgrove Circle|401|6/29/2020|22255
Sylvan|Espinel|0 Bellgrove Circle|376|10/13/2020|27918
Sylvan|Espinel|0 Bellgrove Circle|371|2/22/2020|20326
Sylvan|Espinel|0 Bellgrove Circle|316|3/28/2020|25354
Sylvan|Espinel|0 Bellgrove Circle|297|02-05-2020|26187
Sylvan|Espinel|0 Bellgrove Circle|269|8/18/2020|28963
Sylvan|Espinel|0 Bellgrove Circle|218|11/16/2019|25094
Sylvan|Espinel|0 Bellgrove Circle|203|6/14/2020|25512
Sylvan|Espinel|0 Bellgrove Circle|190|11/29/2019|26405
Sylvan|Espinel|0 Bellgrove Circle|158|02-07-2020|23762
Sylvan|Espinel|0 Bellgrove Circle|142|6/15/2020|24200
Sylvan|Espinel|0 Bellgrove Circle|99|02-12-2020|23806
Sylvan|Espinel|0 Bellgrove Circle|72|11/27/2019|26498
Sylvan|Espinel|0 Bellgrove Circle|45|11/22/2019|26118
Sylvan|Espinel|0 Bellgrove Circle|36|12-07-2019|26865
Sylvan|Espinel|0 Bellgrove Circle|29|10/25/2020|24162
Sylvan|Espinel|0 Bellgrove Circle|15|08-01-2020|21140
Gibbie|Purcell|875 Harper Plaza|982|09-07-2020|27489
Gibbie|Purcell|875 Harper Plaza|974|4/14/2020|21758
Gibbie|Purcell|875 Harper Plaza|922|6/16/2020|21211
Gibbie|Purcell|875 Harper Plaza|917|4/13/2020|26273
Gibbie|Purcell|875 Harper Plaza|909|8/30/2020|24617
Gibbie|Purcell|875 Harper Plaza|851|11-10-2020|27143
Gibbie|Purcell|875 Harper Plaza|841|3/25/2020|25416
Gibbie|Purcell|875 Harper Plaza|824|12/13/2019|28619
Gibbie|Purcell|875 Harper Plaza|768|03-07-2020|21330
Gibbie|Purcell|875 Harper Plaza|762|09-02-2020|28947
Gibbie|Purcell|875 Harper Plaza|675|07-05-2020|20462
Gibbie|Purcell|875 Harper Plaza|674|1/24/2020|21495
Gibbie|Purcell|875 Harper Plaza|644|12/25/2019|25078
Gibbie|Purcell|875 Harper Plaza|642|10/21/2020|21211
Gibbie|Purcell|875 Harper Plaza|612|11/18/2019|22842
Gibbie|Purcell|875 Harper Plaza|544|5/28/2020|24155
Gibbie|Purcell|875 Harper Plaza|507|09-09-2020|27589
Gibbie|Purcell|875 Harper Plaza|479|10-03-2020|28420
